;Date;Date_excel;CSS;Fonte;Data;Data_excel;Vazao;NivelConsistencia;CSS_na_mean;CSS_na_interpolation;CSS_kalman;CSS_spline;CSS_stine;Qss
5195;22/03/1998;35876;NA;;22/03/1998;35876;2405.47;2;94.96162693;168.93855;142.6280517;115.3945329;169.3364413;35193.63422
5196;23/03/1998;35877;NA;;23/03/1998;35877;2510.27;2;94.96162693;169.048525;142.682567;118.4077578;169.4311895;36747.47797
5197;24/03/1998;35878;NA;;24/03/1998;35878;2353.674;2;94.96162693;169.1585;142.7370824;121.4382448;169.5256669;34474.30456
5198;25/03/1998;35879;NA;;25/03/1998;35879;2117.369;2;94.96162693;169.268475;142.7915977;124.483233;169.6198734;31030.37524
5199;26/03/1998;35880;NA;;26/03/1998;35880;2010.736;2;94.96162693;169.37845;142.846113;127.5399615;169.7138085;29483.97102
5200;27/03/1998;35881;NA;;27/03/1998;35881;1914.073;2;94.96162693;169.488425;142.9006283;130.6056693;169.8074723;28082.06478
5201;28/03/1998;35882;NA;;28/03/1998;35882;1710.576;2;94.96162693;169.5984;142.9551436;133.6775954;169.9008643;25110.28865
5202;29/03/1998;35883;NA;;29/03/1998;35883;1616.645;2;94.96162693;169.708375;143.0096589;136.7529787;169.9939844;23744.44152
5203;30/03/1998;35884;NA;;30/03/1998;35884;1536.191;2;94.96162693;169.81835;143.0641742;139.8290584;170.0868324;22575.0984
5204;31/03/1998;35885;NA;;31/03/1998;35885;1487.45;2;94.96162693;169.928325;143.1186895;142.9030735;170.179408;21870.72234
5205;01/04/1998;35886;NA;;01/04/1998;35886;1403.579;2;94.96162693;170.0383;143.1732048;145.9722629;170.271711;20648.71853
5206;02/04/1998;35887;NA;;02/04/1998;35887;1344.796;2;94.96162693;170.148275;143.2277201;149.0338658;170.3637411;19794.62687
5207;03/04/1998;35888;NA;;03/04/1998;35888;1391.747;2;94.96162693;170.25825;143.2822354;152.085121;170.4554982;20496.75221
5208;04/04/1998;35889;NA;;04/04/1998;35889;1385.845;2;94.96162693;170.368225;143.3367507;155.123304;170.546982;20420.78535
5209;05/04/1998;35890;NA;;05/04/1998;35890;1275.509;2;94.96162693;170.4782;143.391266;158.1467664;170.6381923;18805.00752
5210;06/04/1998;35891;NA;;06/04/1998;35891;1241.382;2;94.96162693;170.588175;143.4457813;161.1550908;170.7291288;18311.62182
5211;07/04/1998;35892;NA;;07/04/1998;35892;1298.452;2;94.96162693;170.69815;143.5002966;164.147927;170.8197914;19163.6323
5212;08/04/1998;35893;NA;;08/04/1998;35893;1457.287;2;94.96162693;170.808125;143.5548119;167.1249249;170.9101797;21519.23182
5213;09/04/1998;35894;NA;;09/04/1998;35894;1548.468;2;94.96162693;170.9181;143.6093272;170.0857345;171.0002936;22877.7249
5214;10/04/1998;35895;NA;;10/04/1998;35895;1427.356;2;94.96162693;171.028075;143.6638425;173.0300054;171.0901328;21099.44398
5215;11/04/1998;35896;NA;;11/04/1998;35896;1281.23;2;94.96162693;171.13805;143.7183578;175.9573878;171.1796971;18949.29667
5216;12/04/1998;35897;NA;;12/04/1998;35897;1230.084;2;94.96162693;171.248025;143.7728731;178.8675313;171.2689862;18202.34071
5217;13/04/1998;35898;171.358;TM/Landsat-5;13/04/1998;35898;1163.114;2;171.358;171.358;171.358;171.358;171.358;17220.28799
5218;14/04/1998;35899;NA;;14/04/1998;35899;1081.393;2;94.96162693;167.695875;141.7166264;184.6347015;171.1220638;15988.33745
5219;15/04/1998;35900;NA;;15/04/1998;35900;1012.39;2;94.96162693;164.03375;139.6058644;187.4910279;170.258659;14892.60935
5220;16/04/1998;35901;NA;;16/04/1998;35901;960.48;2;94.96162693;160.371625;137.4951024;190.3287151;168.8015969;14008.0802
5221;17/04/1998;35902;NA;;17/04/1998;35902;950.221;2;94.96162693;156.7095;135.3843404;193.1474128;166.7854773;13692.93665
5222;18/04/1998;35903;NA;;18/04/1998;35903;955.345;2;94.96162693;153.047375;133.2735784;195.946771;164.2457115;13557.13799
5223;19/04/1998;35904;NA;;19/04/1998;35904;970.78;2;94.96162693;149.38525;131.1628164;198.7264395;161.2185463;13522.26877
5224;20/04/1998;35905;NA;;20/04/1998;35905;970.78;2;94.96162693;145.723125;129.0520544;201.4860682;157.7410888;13230.59566
5225;21/04/1998;35906;NA;;21/04/1998;35906;1086.772;2;94.96162693;142.061;126.9412924;204.225307;153.8513318;14446.19401
5226;22/04/1998;35907;NA;;22/04/1998;35907;1102.967;2;94.96162693;138.398875;124.8305304;206.9438058;149.588181;14255.20747
5227;23/04/1998;35908;NA;;23/04/1998;35908;1007.153;2;94.96162693;134.73675;122.7197683;209.6412143;144.9914818;12616.87155
5228;24/04/1998;35909;NA;;24/04/1998;35909;934.91;2;94.96162693;131.074625;120.6090063;212.3171826;140.1020485;11316.91445
5229;25/04/1998;35910;NA;;25/04/1998;35910;879.574;2;94.96162693;127.4125;118.4982443;214.9713605;134.9616937;10256.44004
5230;26/04/1998;35911;NA;;26/04/1998;35911;854.842;2;94.96162693;123.750375;116.3874823;217.6033978;129.6132587;9573.021272
5231;27/04/1998;35912;NA;;27/04/1998;35912;830.375;2;94.96162693;120.08825;114.2767203;220.2129445;124.100646;8903.526386
5232;28/04/1998;35913;NA;;28/04/1998;35913;806.176;2;94.96162693;116.426125;112.1659583;222.7996504;118.4688516;8251.782763
5233;29/04/1998;35914;NA;;29/04/1998;35914;777.493;2;94.96162693;112.764;110.0551963;225.3631653;112.764;7574.966264
5234;30/04/1998;35915;NA;;30/04/1998;35915;772.75;2;94.96162693;109.101875;107.9444343;227.9031392;107.0333791;7146.147777
5235;01/05/1998;35916;NA;;01/05/1998;35916;768.018;2;94.96162693;105.43975;105.8336723;230.4192219;101.3254777;6723.62992
5236;02/05/1998;35917;NA;;02/05/1998;35917;763.297;2;94.96162693;101.777625;103.7229103;232.9110633;95.69002351;6310.64804
5237;03/05/1998;35918;NA;;03/05/1998;35918;763.297;2;94.96162693;98.1155;101.6121483;235.3783133;90.17802307;5947.13789
5238;04/05/1998;35919;NA;;04/05/1998;35919;763.297;2;94.96162693;94.453375;99.50138629;237.8206218;84.84180318;5595.220268
5239;05/05/1998;35920;NA;;05/05/1998;35920;739.858;2;94.96162693;90.79125;97.39062428;240.2376385;79.73505384;5096.962149
5240;06/05/1998;35921;NA;;06/05/1998;35921;725.926;2;94.96162693;87.129125;95.27986227;242.6290135;74.91287293;4698.53587
5241;07/05/1998;35922;NA;;07/05/1998;35922;716.693;2;94.96162693;83.467;93.16910027;244.9943965;70.43181269;4361.298089
5242;08/05/1998;35923;NA;;08/05/1998;35923;721.304;2;94.96162693;79.804875;91.05833826;247.3334375;66.34992801;4134.971676
5243;09/05/1998;35924;NA;;09/05/1998;35924;763.297;2;94.96162693;76.14275;88.94757626;249.6457863;62.72682666;4136.76276
5244;10/05/1998;35925;NA;;10/05/1998;35925;772.75;2;94.96162693;72.480625;86.83681425;251.9310928;59.62372158;3980.813545
5245;11/05/1998;35926;NA;;11/05/1998;35926;749.201;2;94.96162693;68.8185;84.72605225;254.1890069;57.10348528;3696.363787
5246;12/05/1998;35927;NA;;12/05/1998;35927;716.693;2;94.96162693;65.156375;82.61529024;256.4191784;55.23070646;3420.011005
5247;13/05/1998;35928;NA;;13/05/1998;35928;693.806;2;94.96162693;61.49425;80.50452823;258.6212573;54.07174896;3241.322253
5248;14/05/1998;35929;NA;;14/05/1998;35929;671.198;2;94.96162693;57.832125;78.39376623;260.7948933;53.69481316;3113.843144
5249;15/05/1998;35930;54.17;TM/Landsat-5;15/05/1998;35930;666.711;2;54.17;54.17;54.17;54.17;54.17;3120.399493
5250;16/05/1998;35931;NA;;16/05/1998;35931;644.442;2;94.96162693;55.322875;75.91142575;265.0554364;55.12591647;3069.399387
5251;17/05/1998;35932;NA;;17/05/1998;35932;631.217;2;94.96162693;56.47575;75.53984727;267.1416433;56.14258033;3061.856258
5252;18/05/1998;35933;NA;;18/05/1998;35933;622.458;2;94.96162693;57.628625;75.1682688;269.1980069;57.21843377;3077.228607
5253;19/05/1998;35934;NA;;19/05/1998;35934;626.832;2;94.96162693;58.7815;74.79669032;271.224177;58.35151621;3160.218033
5254;20/05/1998;35935;NA;;20/05/1998;35935;635.614;2;94.96162693;59.934375;74.42511185;273.2198035;59.53932523;3269.724077
5255;21/05/1998;35936;NA;;21/05/1998;35936;635.614;2;94.96162693;61.08725;74.05353337;275.1845364;60.77861543;3337.782238
5256;22/05/1998;35937;NA;;22/05/1998;35937;622.458;2;94.96162693;62.240125;73.68195489;277.1180255;62.06510058;3337.884148
5257;23/05/1998;35938;NA;;23/05/1998;35938;613.745;2;94.96162693;63.393;73.31037642;279.0199206;63.393;3361.576618
5258;24/05/1998;35939;NA;;24/05/1998;35939;609.405;2;94.96162693;64.545875;72.93879794;280.8898717;64.75432508;3409.483058
5259;25/05/1998;35940;NA;;25/05/1998;35940;600.761;2;94.96162693;65.69875;72.56721947;282.7275285;66.13771377;3432.927663
5260;26/05/1998;35941;NA;;26/05/1998;35941;583.613;2;94.96162693;66.851625;72.19564099;284.5325411;67.52643984;3404.964223
5261;27/05/1998;35942;NA;;27/05/1998;35942;579.355;2;94.96162693;68.0045;71.82406252;286.3045592;68.8948235;3448.618024
5262;28/05/1998;35943;NA;;28/05/1998;35943;579.355;2;94.96162693;69.157375;71.45248404;288.0432328;70.20131476;3514.016106
5263;29/05/1998;35944;NA;;29/05/1998;35944;575.109;2;94.96162693;70.31025;71.08090557;289.7482117;71.3739934;3546.532164
5264;30/05/1998;35945;NA;;30/05/1998;35945;583.613;2;94.96162693;71.463125;70.70932709;291.4191457;72.2766165;3644.487906
5265;31/05/1998;35946;72.616;TM/Landsat-5;31/05/1998;35946;596.457;2;72.616;72.616;72.616;72.616;72.616;3742.184579
5266;01/06/1998;35947;NA;;01/06/1998;35947;609.405;2;94.96162693;71.7214375;69.78698611;294.6574789;72.33477057;3808.613162
5267;02/06/1998;35948;NA;;02/06/1998;35948;613.745;2;94.96162693;70.826875;69.2362236;296.2241777;71.78037091;3806.3385
5268;03/06/1998;35949;NA;;03/06/1998;35949;631.217;2;94.96162693;69.9323125;68.68546109;297.7554313;71.00852055;3872.602251
5269;04/06/1998;35950;NA;;04/06/1998;35950;657.769;2;94.96162693;69.03775;68.13469858;299.2508893;70.06895615;3982.105776
5270;05/06/1998;35951;NA;;05/06/1998;35951;635.614;2;94.96162693;68.1431875;67.58393607;300.7102019;69.00621356;3789.617653
5271;06/06/1998;35952;NA;;06/06/1998;35952;613.745;2;94.96162693;67.248625;67.03317356;302.1330187;67.86029025;3598.466156
5272;07/06/1998;35953;NA;;07/06/1998;35953;587.883;2;94.96162693;66.3540625;66.48241105;303.5189897;66.66720907;3386.23363
5273;08/06/1998;35954;NA;;08/06/1998;35954;575.109;2;94.96162693;65.4595;65.93164854;304.8677648;65.4595;3252.644431
5274;09/06/1998;35955;NA;;09/06/1998;35955;562.44;2;94.96162693;64.5649375;65.38088604;306.1789938;64.26661344;3123.024255
5275;10/06/1998;35956;NA;;10/06/1998;35956;545.714;2;94.96162693;63.670375;64.83012353;307.4523266;63.11527626;2975.865684
5276;11/06/1998;35957;NA;;11/06/1998;35957;537.422;2;94.96162693;62.7758125;64.27936102;308.687413;62.02979946;2880.245856
5277;12/06/1998;35958;NA;;12/06/1998;35958;529.178;2;94.96162693;61.88125;63.72859851;309.8839031;61.03234516;2790.458584
5278;13/06/1998;35959;NA;;13/06/1998;35959;520.982;2;94.96162693;60.9866875;63.177836;311.0414465;60.14315888;2707.214676
5279;14/06/1998;35960;NA;;14/06/1998;35960;516.902;2;94.96162693;60.092125;62.62707349;312.1596933;59.38077231;2651.965053
5280;15/06/1998;35961;NA;;15/06/1998;35961;512.833;2;94.96162693;59.1975625;62.07631098;313.2382932;58.76218094;2603.680031
5281;16/06/1998;35962;58.303;TM/Landsat-5;16/06/1998;35962;508.777;2;58.303;58.303;58.303;58.303;58.303;2562.902677
5282;17/06/1998;35963;NA;;17/06/1998;35963;504.734;2;94.96162693;57.9926875;61.22823878;315.2751521;57.93495843;2526.486622
5283;18/06/1998;35964;NA;;18/06/1998;35964;496.682;2;94.96162693;57.682375;60.93092909;316.2327107;57.57895446;2470.904374
5284;19/06/1998;35965;NA;;19/06/1998;35965;492.675;2;94.96162693;57.3720625;60.6336194;317.1492221;57.23358986;2436.269087
5285;20/06/1998;35966;NA;;20/06/1998;35966;488.679;2;94.96162693;57.06175;60.33630971;318.024336;56.89767487;2402.325981
5286;21/06/1998;35967;NA;;21/06/1998;35967;484.696;2;94.96162693;56.7514375;60.03900002;318.8577024;56.57019075;2369.031423
5287;22/06/1998;35968;NA;;22/06/1998;35968;480.725;2;94.96162693;56.441125;59.74169033;319.648971;56.25026014;2336.334305
5288;23/06/1998;35969;NA;;23/06/1998;35969;476.767;2;94.96162693;56.1308125;59.44438064;320.3977918;55.9371233;2304.199394
5289;24/06/1998;35970;NA;;24/06/1998;35970;476.767;2;94.96162693;55.8205;59.14707095;321.1038147;55.6301191;2291.553072
5290;25/06/1998;35971;NA;;25/06/1998;35971;476.767;2;94.96162693;55.5101875;58.84976125;321.7666894;55.32866949;2279.135558
5291;26/06/1998;35972;NA;;26/06/1998;35972;472.82;2;94.96162693;55.199875;58.55245156;322.386066;55.03226685;2248.158794
5292;27/06/1998;35973;NA;;27/06/1998;35973;472.82;2;94.96162693;54.8895625;58.25514187;322.9615942;54.74046359;2236.23815
5293;28/06/1998;35974;NA;;28/06/1998;35974;476.767;2;94.96162693;54.57925;57.95783218;323.492924;54.45286352;2243.058772
5294;29/06/1998;35975;NA;;29/06/1998;35975;468.886;2;94.96162693;54.2689375;57.66052249;323.9797052;54.16911469;2194.485654
5295;30/06/1998;35976;NA;;30/06/1998;35976;468.886;2;94.96162693;53.958625;57.3632128;324.4215877;53.88890338;2183.133803
5296;01/07/1998;35977;NA;;01/07/1998;35977;472.82;2;94.96162693;53.6483125;57.06590311;324.8182213;53.61194903;2190.136471
5297;02/07/1998;35978;53.338;TM/Landsat-5;02/07/1998;35978;468.886;2;53.338;53.338;53.338;53.338;53.338;2160.815743
5298;03/07/1998;35979;NA;;03/07/1998;35979;464.965;2;94.96162693;53.133625;56.74109924;325.4743416;53.06570296;2131.807212
5299;04/07/1998;35980;NA;;04/07/1998;35980;461.055;2;94.96162693;52.92925;56.71360506;325.733128;52.79387088;2103.051871
5300;05/07/1998;35981;NA;;05/07/1998;35981;457.159;2;94.96162693;52.724875;56.68611088;325.945265;52.52252163;2074.562795
5301;06/07/1998;35982;NA;;06/07/1998;35982;453.274;2;94.96162693;52.5205;56.6586167;326.1104026;52.25167401;2046.325705
5302;07/07/1998;35983;NA;;07/07/1998;35983;449.402;2;94.96162693;52.316125;56.63112252;326.2281906;51.98134781;2018.349072
5303;08/07/1998;35984;NA;;08/07/1998;35984;449.402;2;94.96162693;52.11175;56.60362835;326.2982789;51.71156387;2007.873811
5304;09/07/1998;35985;NA;;09/07/1998;35985;445.542;2;94.96162693;51.907375;56.57613417;326.3203174;51.44234416;1980.264232
5305;10/07/1998;35986;NA;;10/07/1998;35986;441.695;2;94.96162693;51.703;56.54863999;326.2939559;51.17371186;1952.914118
5306;11/07/1998;35987;NA;;11/07/1998;35987;441.695;2;94.96162693;51.498625;56.52114581;326.2188442;50.90569143;1942.685802
5307;12/07/1998;35988;NA;;12/07/1998;35988;437.861;2;94.96162693;51.29425;56.49365163;326.0946324;50.63830871;1915.707498
5308;13/07/1998;35989;NA;;13/07/1998;35989;434.039;2;94.96162693;51.089875;56.46615745;325.9209703;50.371591;1888.983503
5309;14/07/1998;35990;NA;;14/07/1998;35990;434.039;2;94.96162693;50.8855;56.43866327;325.6975076;50.10556721;1879.007353
5310;15/07/1998;35991;NA;;15/07/1998;35991;430.229;2;94.96162693;50.681125;56.4111691;325.4238944;49.84026792;1852.651753
5311;16/07/1998;35992;NA;;16/07/1998;35992;430.229;2;94.96162693;50.47675;56.38367492;325.0997805;49.57572556;1842.818241
5312;17/07/1998;35993;NA;;17/07/1998;35993;430.229;2;94.96162693;50.272375;56.35618074;324.7248157;49.31197451;1833.014144
5313;18/07/1998;35994;NA;;18/07/1998;35994;426.432;2;94.96162693;50.068;56.32868656;324.2986499;49.04905126;1807.149746
5314;19/07/1998;35995;NA;;19/07/1998;35995;426.432;2;94.96162693;49.863625;56.30119238;323.8209331;48.7869946;1797.494603
5315;20/07/1998;35996;NA;;20/07/1998;35996;426.432;2;94.96162693;49.65925;56.2736982;323.291315;48.52584575;1787.872907
5316;21/07/1998;35997;NA;;21/07/1998;35997;422.648;2;94.96162693;49.454875;56.24620403;322.7094456;48.26564862;1762.50642
5317;22/07/1998;35998;NA;;22/07/1998;35998;418.877;2;94.96162693;49.2505;56.21870985;322.0749747;48.00644998;1737.400125
5318;23/07/1998;35999;NA;;23/07/1998;35999;418.877;2;94.96162693;49.046125;56.19121567;321.3875522;47.7482997;1728.057416
5319;24/07/1998;36000;NA;;24/07/1998;36000;415.118;2;94.96162693;48.84175;56.16372149;320.646828;47.49125107;1703.330481
5320;25/07/1998;36001;NA;;25/07/1998;36001;411.372;2;94.96162693;48.637375;56.13622731;319.852452;47.23536102;1678.864746
5321;26/07/1998;36002;NA;;26/07/1998;36002;411.372;2;94.96162693;48.433;56.10873313;319.0040739;46.98069047;1669.813108
5322;27/07/1998;36003;NA;;27/07/1998;36003;403.918;2;94.96162693;48.228625;56.08123895;318.1013438;46.72730471;1630.713554
5323;28/07/1998;36004;NA;;28/07/1998;36004;400.21;2;94.96162693;48.02425;56.05374478;317.1439114;46.47527376;1607.028708
5324;29/07/1998;36005;NA;;29/07/1998;36005;396.515;2;94.96162693;47.819875;56.0262506;316.1314267;46.22467282;1583.606259
5325;30/07/1998;36006;NA;;30/07/1998;36006;389.164;2;94.96162693;47.6155;55.99875642;315.0635396;45.97558278;1545.872403
5326;31/07/1998;36007;NA;;31/07/1998;36007;385.508;2;94.96162693;47.411125;55.97126224;313.9398998;45.72809072;1523.10627
5327;01/08/1998;36008;NA;;01/08/1998;36008;378.234;2;94.96162693;47.20675;55.94376806;312.7601573;45.48229056;1486.334766
5328;02/08/1998;36009;NA;;02/08/1998;36009;378.234;2;94.96162693;47.002375;55.91627388;311.5239619;45.23828372;1478.360765
5329;03/08/1998;36010;NA;;03/08/1998;36010;374.617;2;94.96162693;46.798;55.8887797;310.2309636;44.9961799;1456.387251
5330;04/08/1998;36011;NA;;04/08/1998;36011;367.421;2;94.96162693;46.593625;55.86128553;308.8808121;44.75609794;1420.790135
5331;05/08/1998;36012;NA;;05/08/1998;36012;363.843;2;94.96162693;46.38925;55.83379135;307.4731574;44.51816675;1399.474657
5332;06/08/1998;36013;NA;;06/08/1998;36013;360.278;2;94.96162693;46.184875;55.80629717;306.0076494;44.28252648;1378.427335
5333;07/08/1998;36014;NA;;07/08/1998;36014;363.843;2;94.96162693;45.9805;55.77880299;304.4839379;44.0493297;1384.736279
5334;08/08/1998;36015;NA;;08/08/1998;36015;389.164;2;94.96162693;45.776125;55.75130881;302.9016728;43.81874285;1473.351314
5335;09/08/1998;36016;NA;;09/08/1998;36016;415.118;2;94.96162693;45.57175;55.72381463;301.2605039;43.59094781;1563.441443
5336;10/08/1998;36017;NA;;10/08/1998;36017;434.039;2;94.96162693;45.367375;55.69632046;299.5600812;43.36614381;1626.272441
5337;11/08/1998;36018;NA;;11/08/1998;36018;426.432;2;94.96162693;45.163;55.66882628;297.8000545;43.14454946;1589.605907
5338;12/08/1998;36019;NA;;12/08/1998;36019;418.877;2;94.96162693;44.958625;55.6413321;295.9800737;42.92640521;1553.548363
5339;13/08/1998;36020;NA;;13/08/1998;36020;403.918;2;94.96162693;44.75425;55.61383792;294.0997887;42.71197615;1490.584549
5340;14/08/1998;36021;NA;;14/08/1998;36021;392.833;2;94.96162693;44.549875;55.58634374;292.1588493;42.50155526;1442.535563
5341;15/08/1998;36022;NA;;15/08/1998;36022;385.508;2;94.96162693;44.3455;55.55884956;290.1569054;42.29546711;1408.772817
5342;16/08/1998;36023;NA;;16/08/1998;36023;385.508;2;94.96162693;44.141125;55.53135538;288.0936069;42.09407234;1402.064782
5343;17/08/1998;36024;NA;;17/08/1998;36024;381.864;2;94.96162693;43.93675;55.50386121;285.9686036;41.89777271;1382.335293
5344;18/08/1998;36025;NA;;18/08/1998;36025;381.864;2;94.96162693;43.732375;55.47636703;283.7815455;41.70701722;1376.041688
5345;19/08/1998;36026;NA;;19/08/1998;36026;378.234;2;94.96162693;43.528;55.44887285;281.5320825;41.52230919;1356.924882
5346;20/08/1998;36027;NA;;20/08/1998;36027;374.617;2;94.96162693;43.323625;55.42137867;279.2198643;41.3442148;1338.18443
5347;21/08/1998;36028;NA;;21/08/1998;36028;371.013;2;94.96162693;43.11925;55.39388449;276.8445408;41.17337314;1319.834018
5348;22/08/1998;36029;NA;;22/08/1998;36029;367.421;2;94.96162693;42.914875;55.36639031;274.405762;41.01050843;1301.885742
5349;23/08/1998;36030;NA;;23/08/1998;36030;363.843;2;94.96162693;42.7105;55.33889613;271.9031777;40.85644461;1284.364631
5350;24/08/1998;36031;NA;;24/08/1998;36031;360.278;2;94.96162693;42.506125;55.31140196;269.3364378;40.71212312;1267.28775
5351;25/08/1998;36032;NA;;25/08/1998;36032;356.727;2;94.96162693;42.30175;55.28390778;266.7051922;40.57862467;1250.682426
5352;26/08/1998;36033;NA;;26/08/1998;36033;353.188;2;94.96162693;42.097375;55.2564136;264.0090906;40.45719594;1234.569265
5353;27/08/1998;36034;NA;;27/08/1998;36034;349.663;2;94.96162693;41.893;55.22891942;261.2477831;40.34928273;1218.987468
5354;28/08/1998;36035;NA;;28/08/1998;36035;342.652;2;94.96162693;41.688625;55.20142524;258.4209195;40.25657135;1191.801141
5355;29/08/1998;36036;NA;;29/08/1998;36036;339.167;2;94.96162693;41.48425;55.17393106;255.5281496;40.18104083;1177.466378
5356;30/08/1998;36037;NA;;30/08/1998;36037;342.652;2;94.96162693;41.279875;55.14643689;252.5691234;40.12502928;1187.90682
