Date;Q_24700000;Q_24850000;Q_25200000;Q_25950000;Q_26350000;Q_27500000;Q_28300000;Q_26800000;Q_26710000
1971-02-15;674.693;;736.935;;;2262.38;2529.02;;
1971-02-16;453.106;;615.404;;;2245.29;2529.02;;
1971-02-17;406.928;;759.379;;;2228.28;2553.44;;
1971-02-18;325.698;;769.159;;;2262.38;2553.44;;
1971-02-19;334.843;;859.057;;;2331.55;2652.04;;
1971-02-20;281.65;;695.63;;;2331.55;2676.93;;
1971-02-21;250.467;;655.114;;;2314.14;2802.78;;
1971-02-22;260.683;;647.107;;;2349.04;2956.9;;
1971-02-23;264.82;;603.651;;;2419.83;3114.36;;
1971-02-24;281.65;;651.107;;;2510.15;3194.33;;
1971-02-25;224.746;;603.651;;;2613.36;3275.12;;
1971-02-26;254.532;;603.651;;;2681.72;3329.44;;
1971-02-27;303.324;;580.369;;;2723.15;3384.12;;
1971-02-28;273.178;;527.227;;;2723.15;3439.16;;
1971-03-01;334.843;;603.651;;;2792.88;3635.04;;
1971-03-02;445.259;;565.015;;;2849.27;3806.1;;
1971-03-03;445.259;;627.232;;;2906.2;3951.08;;
1971-03-04;434.89;;683.392;;;2949.26;4157.75;;
1971-03-05;396.963;;707.939;;;2992.62;4307.98;;
1971-03-06;417.002;;769.159;;;3065.56;4429.73;;
1971-03-07;477.006;;759.379;;;3124.53;4521.94;;
1971-03-08;551.911;;707.939;;;3124.53;4552.85;;
1971-03-09;811.522;;884.619;;;3169.11;4429.73;;
1971-03-10;996.054;;1097.99;;;3213.99;4368.68;;
1971-03-11;1082.91;;1210.38;;;3244.08;4307.98;;
1971-03-12;774.619;;1297.07;;;3259.18;4307.98;;
1971-03-13;774.619;;1403.74;;;3335.16;4277.76;;
1971-03-14;784.609;;1326.42;;;3411.99;4247.63;;
1971-03-15;619.46;;1221.82;;;3474.06;4187.62;;
1971-03-16;396.963;;1204.68;;;3631.59;4187.62;;
1971-03-17;327.974;;1048.64;;;3679.51;4187.62;;
1971-03-18;285.929;;910.432;;;3727.72;4217.58;;
1971-03-19;268.985;;720.319;;;3776.24;4247.63;;
1971-03-20;292.399;;687.463;;;3776.24;4247.63;;
1971-03-21;358.187;;643.116;;;3808.76;4277.76;;
1971-03-22;362.939;;615.404;;;3890.63;4307.98;;
1971-03-23;424.628;;716.185;;;3956.73;4307.98;;
1971-03-24;404.427;;683.392;;;4040.11;4399.16;;
1971-03-25;722.29;;736.935;;;4243.64;4552.85;;
1971-03-26;870.027;;783.908;;;4329.87;4740.1;;
1971-03-27;643.753;;889.761;;;4382.0;4866.63;;
1971-03-28;557.649;;984.031;;;4434.44;5058.97;;
1971-03-29;586.728;;1125.74;;;4504.82;5188.87;;
1971-03-30;754.808;;1070.48;;;4575.74;5254.33;;
1971-03-31;845.721;;915.625;;;4647.19;5452.69;;
1971-04-01;738.471;;994.702;;;4719.17;5721.18;;
1971-04-02;518.03;;1153.73;;;4828.14;5960.93;;
1971-04-03;409.437;;1159.35;;;4883.07;6134.63;;
1971-04-04;382.217;;1000.05;;;4919.86;6275.05;;
1971-04-05;353.463;;864.149;;;4883.07;6345.74;;
1971-04-06;334.843;;803.72;;;4846.42;6488.09;;
1971-04-07;325.698;;655.114;;;4809.89;6559.75;;
1971-04-08;309.963;;736.935;;;4773.5;6631.72;;
1971-04-09;301.125;;675.273;;;4737.25;6704.02;;
1971-04-10;298.933;;643.116;;;4701.12;6740.29;;
1971-04-11;294.57;;635.158;;;4719.17;6813.06;;
1971-04-12;367.717;;603.651;;;4791.68;6922.82;;
1971-04-13;424.628;;643.116;;;4864.73;6996.38;;
1971-04-14;358.187;;683.392;;;4919.86;6996.38;;
1971-04-15;301.125;;736.935;;;5049.67;6922.82;;
1971-04-16;277.4;;736.935;;;5143.39;6886.15;;
1971-04-17;246.431;;683.392;;;5181.11;6849.57;;
1971-04-18;232.53;;655.114;;;5181.11;6849.57;;
1971-04-19;234.494;;655.114;;;5143.39;6849.57;;
1971-04-20;236.466;;635.158;;;5105.8;6776.63;;
1971-04-21;240.43;;565.015;;;5087.06;6704.02;;
1971-04-22;258.626;;523.495;;;5012.42;6631.72;;
1971-04-23;250.467;;519.772;;;4938.31;6559.75;;
1971-04-24;266.899;;534.715;;;4883.07;6488.09;;
1971-04-25;285.929;;534.715;;;4846.42;6523.88;;
1971-04-26;240.43;;527.227;;;4846.42;6275.05;;
1971-04-27;222.818;;527.227;;;4883.07;6239.82;;
1971-04-28;209.527;;530.967;;;4828.14;6204.68;;
1971-04-29;200.253;;523.495;;;4755.36;6169.61;;
1971-04-30;194.778;;490.306;;;4683.11;6134.63;;
1971-05-01;191.164;;454.277;;;4611.39;6064.91;;
1971-05-02;191.164;;454.277;;;4557.96;6030.17;;
1971-05-03;220.898;;443.645;;;4504.82;5995.51;;
1971-05-04;379.784;;419.161;;;4434.44;5926.44;;
1971-05-05;607.468;;501.29;;;4364.59;5789.27;;
1971-05-06;406.928;;534.715;;;4260.82;5653.41;;
1971-05-07;365.324;;580.369;;;4192.31;5518.87;;
1971-05-08;377.357;;675.273;;;4090.54;5319.54;;
1971-05-09;275.286;;615.404;;;4023.37;5188.31;;
1971-05-10;248.445;;565.015;;;4006.66;4993.98;;
1971-05-11;228.624;;527.227;;;3940.16;4961.88;;
1971-05-12;211.404;;512.353;;;3890.63;4929.87;;
1971-05-13;202.094;;447.18;;;3825.07;4834.35;;
1971-05-14;192.967;;440.119;;;3615.69;4676.83;;
1971-05-15;187.58;;415.7;;;3505.3;4521.45;;
1971-05-16;184.026;;405.376;;;3442.96;4368.21;;
1971-05-17;180.502;;378.264;;;3381.16;4247.17;;
1971-05-18;184.026;;384.984;;;3244.08;4068.21;;
1971-05-19;185.799;;384.984;;;3109.74;3892.4;;
1971-05-20;196.596;;384.984;;;3050.91;3719.76;;
1971-05-21;191.164;;371.583;;;2992.62;3550.33;;
1971-05-22;184.026;;358.338;;;2906.2;3439.16;;
1971-05-23;180.502;;378.264;;;2849.27;3329.44;;
1971-05-24;177.007;;361.635;;;2792.88;3302.23;;
1971-05-25;173.543;;351.775;;;2737.03;3061.5;;
1971-05-26;187.58;;355.052;;;2681.72;2879.42;;
1971-05-27;178.751;;351.775;;;2640.6;2752.16;;
1971-05-28;217.078;;355.052;;;2602.52;2627.25;;
1971-05-29;244.423;;358.338;;;2528.46;2553.44;;
1971-05-30;236.466;;368.257;;;2402.01;2456.36;;
1971-05-31;220.898;;361.635;;;2245.29;2360.07;;
1971-06-01;194.778;;426.109;;;2095.06;2299.63;;
1971-06-02;191.164;;436.603;;;2062.54;2254.81;;
1971-06-03;180.502;;405.376;;;2030.34;2225.17;;
1971-06-04;168.402;;345.252;;;1998.45;2195.72;;
1971-06-05;163.329;;358.338;;;1966.87;2151.91;;
1971-06-06;163.329;;313.245;;;1843.65;2094.17;;
1971-06-07;159.986;;313.245;;;1739.85;2023.09;;
1971-06-08;159.986;;325.925;;;1696.5;1967.08;;
1971-06-09;156.672;;329.121;;;1653.82;1953.2;;
1971-06-10;158.325;;329.121;;;1597.96;1898.17;;
1971-06-11;158.325;;332.327;;;1543.28;1857.4;;
1971-06-12;158.325;;288.385;;;1503.04;1830.46;;
1971-06-13;159.986;;285.326;;;1503.04;1803.71;;
1971-06-14;161.654;;282.277;;;1463.46;1777.16;;
1971-06-15;163.329;;294.537;;;1450.41;1750.8;;
1971-06-16;163.329;;282.277;;;1437.43;1724.64;;
1971-06-17;163.329;;288.385;;;1424.52;1698.66;;
1971-06-18;161.654;;294.537;;;1373.62;1672.89;;
1971-06-19;161.654;;282.277;;;1373.62;1647.3;;
1971-06-20;158.325;;294.537;;;1348.59;1621.91;;
1971-06-21;155.027;;291.456;;;1348.59;1596.71;;
1971-06-22;155.027;;288.385;;;1348.59;1571.71;;
1971-06-23;151.758;;297.629;;;1336.19;1546.9;;
1971-06-24;148.521;;276.211;;;1323.85;1522.28;;
1971-06-25;146.914;;276.211;;;1311.59;1485.72;;
1971-06-26;143.722;;267.194;;;1275.22;1449.6;;
1971-06-27;143.722;;270.189;;;1263.23;1413.91;;
1971-06-28;140.561;;264.21;;;1251.32;1378.66;;
1971-06-29;140.561;;252.385;;;1239.48;1355.41;;
1971-06-30;138.993;;258.275;;;1227.7;1332.35;;
1971-07-01;137.432;;291.456;;;1227.7;1298.12;;
1971-07-02;137.432;;282.277;;;1216.0;1264.32;;
1971-07-03;135.878;;294.537;;;1204.36;1242.04;;
1971-07-04;135.878;;288.385;;;1169.87;1219.95;;
1971-07-05;135.878;;288.385;;;1147.22;1198.05;;
1971-07-06;138.993;;288.385;;;1113.75;1154.85;;
1971-07-07;137.432;;276.211;;;1102.73;1133.54;;
1971-07-08;140.561;;264.21;;;1091.78;1112.42;;
1971-07-09;146.914;;246.539;;;1048.65;1081.11;;
1971-07-10;146.914;;246.539;;;1006.59;1050.24;;
1971-07-11;143.722;;261.237;;;1006.59;1019.81;;
1971-07-12;135.878;;270.189;;;1006.59;989.824;;
1971-07-13;132.794;;237.856;;;996.237;970.075;;
1971-07-14;128.227;;229.275;;;985.953;950.521;;
1971-07-15;129.742;;232.124;;;985.953;931.163;;
1971-07-16;129.742;;234.984;;;985.953;902.492;;
1971-07-17;128.227;;229.275;;;975.735;874.262;;
1971-07-18;128.227;;226.438;;;955.496;864.95;;
1971-07-19;128.227;;223.612;;;935.519;855.687;;
1971-07-20;128.227;;226.438;;;915.802;837.308;;
1971-07-21;128.227;;229.275;;;906.041;819.125;;
1971-07-22;128.227;;226.438;;;906.041;801.138;;
1971-07-23;126.721;;229.275;;;896.345;783.347;;
1971-07-24;126.721;;229.275;;;886.713;757.028;;
1971-07-25;126.721;;246.539;;;867.641;731.152;;
1971-07-26;125.222;;234.984;;;858.201;714.146;;
1971-07-27;125.222;;234.984;;;858.201;714.146;;
1971-07-28;126.721;;226.438;;;848.825;697.337;;
1971-07-29;129.742;;223.612;;;839.513;680.725;;
1971-07-30;142.138;;237.856;;;839.513;664.31;;
1971-07-31;137.432;;201.432;;;830.264;664.31;;
1971-08-01;146.914;;206.905;;;830.264;664.31;;
1971-08-02;178.751;;217.996;;;830.264;664.31;;
1971-08-03;173.543;;223.612;;;830.264;648.091;;
1971-08-04;156.672;;234.984;;;830.264;656.176;;
1971-08-05;146.914;;258.275;;;830.264;648.091;;
1971-08-06;138.993;;255.324;;;830.264;640.055;;
1971-08-07;132.794;;264.21;;;830.264;632.069;;
1971-08-08;131.264;;249.456;;;830.264;616.244;;
1971-08-09;131.264;;229.275;;;811.956;600.617;;
1971-08-10;129.742;;226.438;;;793.899;600.617;;
1971-08-11;126.721;;229.275;;;793.899;585.186;;
1971-08-12;125.222;;234.984;;;784.965;569.953;;
1971-08-13;123.73;;240.739;;;767.283;554.917;;
1971-08-14;122.247;;240.739;;;758.536;540.079;;
1971-08-15;122.247;;237.856;;;758.536;540.079;;
1971-08-16;120.771;;220.798;;;758.536;525.438;;
1971-08-17;119.304;;201.432;;;758.536;510.995;;
1971-08-18;119.304;;193.312;;;758.536;525.438;;
1971-08-19;120.771;;196.006;;;741.226;540.079;;
1971-08-20;122.247;;196.006;;;741.226;525.438;;
1971-08-21;120.771;;190.63;;;741.226;510.995;;
1971-08-22;117.844;;190.63;;;741.226;496.749;;
1971-08-23;116.392;;187.96;;;741.226;482.702;;
1971-08-24;116.392;;185.302;;;741.226;468.852;;
1971-08-25;116.392;;190.63;;;741.226;455.2;;
1971-08-26;116.392;;193.312;;;741.226;455.2;;
1971-08-27;116.392;;193.312;;;741.226;441.747;;
1971-08-28;116.392;;182.657;;;741.226;428.492;;
1971-08-29;114.948;;177.405;;;724.163;415.435;;
1971-08-30;114.948;;169.621;;;724.163;402.577;;
1971-08-31;114.948;;172.203;;;674.439;389.917;;
1971-09-01;114.948;;180.025;;;674.439;377.456;;
1971-09-02;114.948;;174.797;;;658.348;365.193;;
1971-09-03;116.392;;177.405;;;658.348;365.193;;
1971-09-04;116.392;;201.432;;;658.348;415.435;;
1971-09-05;114.948;;217.996;;;658.348;441.747;;
1971-09-06;116.392;;220.798;;;658.348;415.435;;
1971-09-07;129.742;;217.996;;;658.348;383.661;;
1971-09-08;129.742;;215.206;;;658.348;377.456;;
1971-09-09;137.432;;172.203;;;658.348;389.917;;
1971-09-10;137.432;;190.63;;;658.348;402.577;;
1971-09-11;132.794;;193.312;;;658.348;408.981;;
1971-09-12;143.722;;196.006;;;658.348;389.917;;
1971-09-13;156.672;;223.612;;;658.348;377.456;;
1971-09-14;134.332;;196.006;;;658.348;371.3;;
1971-09-15;132.794;;201.432;;;658.348;371.3;;
1971-09-16;138.993;;209.66;;;642.497;371.3;;
1971-09-17;131.264;;201.432;;;642.497;359.137;;
1971-09-18;126.721;;198.713;;;642.497;353.13;;
1971-09-19;122.247;;206.905;;;642.497;359.137;;
1971-09-20;122.247;;201.432;;;642.497;347.173;;
1971-09-21;117.844;;196.006;;;674.439;341.266;;
1971-09-22;116.392;;198.713;;;707.345;335.408;;
1971-09-23;116.392;;201.432;;;642.497;329.601;;
1971-09-24;116.392;;206.905;;;642.497;318.135;;
1971-09-25;125.222;;212.427;;;642.497;306.869;;
1971-09-26;122.247;;204.162;;;642.497;301.31;;
1971-09-27;132.794;;196.006;;;642.497;295.802;;
1971-09-28;153.389;;204.162;;;650.392;306.869;;
1971-09-29;163.329;;196.006;;;682.575;306.869;;
1971-09-30;165.013;;196.006;;;707.345;306.869;;
1971-10-01;175.271;;234.984;;;707.345;306.869;;
1971-10-02;168.402;;226.438;;;707.345;318.135;;
1971-10-03;200.253;;232.124;;;707.345;341.266;;
1971-10-04;187.58;;252.385;;;707.345;353.13;;
1971-10-05;202.094;;252.385;;;690.771;353.13;;
1971-10-06;177.007;;282.277;;;707.345;347.173;;
1971-10-07;177.007;;288.385;;;715.724;353.13;;
1971-10-08;178.751;;282.277;;;690.771;389.917;;
1971-10-09;200.253;;288.385;;;690.771;435.095;;
1971-10-10;244.423;;313.245;;;707.345;455.2;;
1971-10-11;215.18;;454.277;;;707.345;462.001;;
1971-10-12;330.257;;329.121;;;707.345;455.2;;
1971-10-13;447.868;;384.984;;;707.345;448.449;;
1971-10-14;399.444;;419.161;;;707.345;468.852;;
1971-10-15;372.523;;603.651;;;707.345;525.438;;
1971-10-16;264.82;;683.392;;;741.226;503.847;;
1971-10-17;211.404;;635.158;;;802.896;510.995;;
1971-10-18;173.543;;534.715;;;784.965;510.995;;
1971-10-19;177.007;;490.306;;;793.899;532.734;;
1971-10-20;182.26;;381.619;;;821.078;554.917;;
1971-10-21;182.26;;348.509;;;830.264;632.069;;
1971-10-22;277.4;;322.74;;;839.513;664.31;;
1971-10-23;461.013;;319.565;;;896.345;757.028;;
1971-10-24;327.974;;322.74;;;935.519;846.473;;
1971-10-25;301.125;;398.54;;;975.735;855.687;;
1971-10-26;327.974;;504.969;;;1006.59;874.262;;
1971-10-27;339.457;;557.389;;;1070.08;883.623;;
1971-10-28;305.53;;519.772;;;1192.8;1009.77;;
1971-10-29;254.532;;504.969;;;1239.48;1060.48;;
1971-10-30;244.423;;493.959;;;1275.22;1133.54;;
1971-10-31;351.112;;483.029;;;1373.62;1242.04;;
1971-11-01;458.371;;454.277;;;1424.52;1332.35;;
1971-11-02;479.695;;461.41;;;1424.52;1425.76;;
1971-11-03;619.46;;561.198;;;1437.43;1510.05;;
1971-11-04;526.412;;659.13;;;1450.41;1571.71;;
1971-11-05;534.853;;769.159;;;1476.58;1596.71;;
1971-11-06;458.371;;984.031;;;1489.77;1647.3;;
1971-11-07;292.399;;962.806;;;1543.28;1672.89;;
1971-11-08;258.626;;879.486;;;1597.96;1672.89;;
1971-11-09;264.82;;732.769;;;1639.75;1672.89;;
1971-11-10;240.43;;615.404;;;1667.98;1711.63;;
1971-11-11;232.53;;527.227;;;1696.5;1763.96;;
1971-11-12;252.496;;557.389;;;1725.33;1777.16;;
1971-11-13;220.898;;561.198;;;1739.85;1830.46;;
1971-11-14;246.431;;542.239;;;1828.6;1870.94;;
1971-11-15;218.984;;512.353;;;1889.28;1911.85;;
1971-11-16;192.967;;512.353;;;1951.2;1898.17;;
1971-11-17;194.778;;561.198;;;2046.4;1939.37;;
1971-11-18;226.681;;512.353;;;2127.89;1981.01;;
1971-11-19;203.941;;475.786;;;2331.55;2108.54;;
1971-11-20;271.078;;475.786;;;2419.83;2225.17;;
1971-11-21;461.013;;508.657;;;2491.92;2314.67;;
1971-11-22;506.945;;519.772;;;2546.85;2408.39;;
1971-11-23;417.002;;759.379;;;2602.52;2456.36;;
1971-11-24;353.463;;915.625;;;2654.28;2504.71;;
1971-11-25;200.253;;859.057;;;2667.98;2652.04;;
1971-11-26;305.53;;732.769;;;2695.5;2752.16;;
1971-11-27;252.496;;671.225;;;2709.31;2802.78;;
1971-11-28;283.786;;707.939;;;2737.03;2802.78;;
1971-11-29;411.952;;691.543;;;2792.88;2828.24;;
1971-11-30;327.974;;651.107;;;2849.27;2802.78;;
1971-12-01;296.748;;759.379;;;2934.87;2803.09;;
1971-12-02;337.146;;808.699;;;2978.13;2854.09;;
1971-12-03;332.546;;754.505;;;3007.14;2905.47;;
1971-12-04;327.974;;724.461;;;3080.25;2931.3;;
1971-12-05;490.516;;778.982;;;3154.21;2983.23;;
1971-12-06;604.486;;859.057;;;3229.02;3035.54;;
1971-12-07;560.528;;1125.74;;;3350.46;3141.26;;
1971-12-08;1141.26;;1239.05;;;3442.96;3275.47;;
1971-12-09;915.966;;1385.76;;;3568.18;3411.96;;
1971-12-10;589.672;;1733.89;;;3631.59;3522.78;;
1971-12-11;915.966;;1638.07;;;3695.55;3635.04;;
1971-12-12;828.544;;1452.05;;;3743.86;3748.72;;
1971-12-13;804.757;;1500.92;;;3776.24;3834.92;;
1971-12-14;665.344;;1550.32;;;3792.48;3892.82;;
1971-12-15;504.191;;1619.13;;;3825.07;3921.91;;
1971-12-16;504.191;;1519.38;;;3874.19;3921.91;;
1971-12-17;546.199;;1273.76;;;3874.19;3951.08;;
1971-12-18;575.019;;1239.05;;;3923.61;3980.34;;
1971-12-19;379.784;;1170.63;;;4023.37;3951.08;;
1971-12-20;477.006;;900.077;;;4090.54;3951.08;;
1971-12-21;495.966;;1075.96;;;4124.33;4009.69;;
1971-12-22;453.106;;1016.16;;;4243.64;4068.65;;
1971-12-23;534.853;;1279.57;;;4382.0;4338.29;;
1971-12-24;915.966;;1415.76;;;4487.18;4552.85;;
1971-12-25;894.635;;1494.78;;;4575.74;4677.34;;
1971-12-26;774.619;;1869.37;;;4665.13;4803.2;;
1971-12-27;725.513;;2027.87;;;4846.42;4866.63;;
1971-12-28;794.655;;2052.04;;;4919.86;5026.7;;
1971-12-29;613.451;;2035.91;;;4975.3;5123.75;;
1971-12-30;455.735;;1948.05;;;5049.67;5221.56;;
1971-12-31;358.187;;1714.58;;;5105.8;5287.18;;
1972-01-01;316.665;;1507.06;;;5143.39;5319.54;;
1972-01-02;277.4;;1210.38;;;5181.11;5352.55;;
1972-01-03;254.532;;1043.2;;;5200.02;5385.65;;
1972-01-04;246.431;;931.263;;;5237.94;5418.83;;
1972-01-05;252.496;;853.975;;;5314.17;5452.09;;
1972-01-06;264.82;;774.065;;;5333.32;5452.09;;
1972-01-07;316.665;;788.846;;;5352.49;5518.87;;
1972-01-08;348.767;;769.159;;;5371.7;5721.18;;
1972-01-09;379.784;;808.699;;;5429.52;5755.18;;
1972-01-10;339.457;;848.903;;;5487.64;5789.27;;
1972-01-11;316.665;;884.619;;;5526.55;5892.02;;
1972-01-12;275.286;;905.249;;;5526.55;5926.44;;
1972-01-13;260.683;;833.75;;;5604.78;5960.93;;
1972-01-14;268.985;;769.159;;;5604.78;5960.93;;
1972-01-15;309.963;;695.63;;;5624.42;5960.93;;
1972-01-16;419.537;;769.159;;;5663.79;6134.63;;
1972-01-17;586.728;;716.185;;;5723.1;6134.63;;
1972-01-18;554.777;;774.065;;;5742.94;6310.35;;
1972-01-19;367.717;;823.699;;;5663.79;6488.09;;
1972-01-20;377.357;;936.495;;;5585.17;6667.83;;
1972-01-21;341.774;;833.75;;;5507.08;6776.63;;
1972-01-22;353.463;;848.903;;;5429.52;6849.57;;
1972-01-23;316.665;;759.379;;;5371.7;6849.57;;
1972-01-24;442.657;;759.379;;;5371.7;6667.83;;
1972-01-25;540.513;;833.75;;;5371.7;6559.75;;
1972-01-26;941.129;;798.752;;;5275.99;6559.75;;
1972-01-27;1196.93;;1054.08;;;5333.32;6559.75;;
1972-01-28;1405.14;;1385.76;;;5371.7;6523.88;;
1972-01-29;1172.93;;1332.31;;;5448.86;6452.38;;
1972-01-30;1007.2;;1452.05;;;5526.55;6452.38;;
1972-01-31;891.101;;1531.73;;;5585.17;6452.38;;
1972-02-01;1029.66;;1779.22;;;5742.94;6452.38;;
1972-02-02;1161.01;;1740.34;;;5882.72;6595.7;;
1972-02-03;884.052;;1746.8;;;6003.82;6740.29;;
1972-02-04;774.619;;1779.22;;;6146.61;6849.57;;
1972-02-05;923.125;;1568.99;;;6228.93;6886.15;;
1972-02-06;761.387;;1458.13;;;6374.25;6886.15;;
1972-02-07;952.005;;1409.75;;;6479.04;7033.28;;
1972-02-08;845.721;;1373.82;;;6542.31;7144.46;;
1972-02-09;696.728;;1600.27;;;6584.66;7218.98;;
1972-02-10;589.672;;1488.65;;;6648.42;7293.8;;
1972-02-11;677.821;;1403.74;;;6733.9;7368.94;;
1972-02-12;706.266;;1291.23;;;6819.9;7368.94;;
1972-02-13;828.544;;1250.59;;;6906.43;7444.4;;
1972-02-14;781.273;;1344.13;;;6993.48;7634.4;;
1972-02-15;863.052;;1427.83;;;7081.06;7787.8;;
1972-02-16;1270.2;;1464.22;;;7169.17;7903.66;;
1972-02-17;1553.71;;1644.4;;;7280.04;8137.47;;
1972-02-18;1603.37;;2149.72;;;7436.63;8413.74;;
1972-02-19;1532.55;;2400.88;;;7640.31;8573.3;;
1972-02-20;1196.93;;2512.74;;;7754.62;8774.45;;
1972-02-21;1237.4;;2617.6;;;7846.65;8977.49;;
1972-02-22;1387.95;;2108.82;;;7985.68;9141.29;;
1972-02-23;1295.04;;2358.34;;;8220.01;9681.91;;
1972-02-24;1164.97;;2392.35;;;8337.4;10020.9;;
1972-02-25;973.92;;2207.44;;;8403.99;10106.3;;
1972-02-26;804.757;;2232.34;;;8493.14;10149.2;;
1972-02-27;706.266;;2417.97;;;8582.71;10235.1;;
1972-02-28;646.818;;1971.88;;;8672.71;10278.2;;
1972-02-29;659.143;;1714.58;;;8582.71;10364.5;;
1972-03-01;1245.56;;1619.13;;;9036.9;10365.7;;
1972-03-02;992.35;;1830.47;;;9129.0;10452.3;;
1972-03-03;831.967;;2068.21;;;9198.35;10539.3;;
1972-03-04;687.246;;1963.92;;;9244.71;10714.1;;
1972-03-05;601.51;;1830.47;;;9291.18;10845.9;;
1972-03-06;546.199;;1631.75;;;9314.45;10845.9;;
1972-03-07;534.853;;1513.22;;;9361.07;10890.0;;
1972-03-08;471.649;;1439.92;;;9407.8;10845.9;;
1972-03-09;450.484;;1373.82;;;9478.09;10890.0;;
1972-03-10;424.628;;1367.87;;;9525.08;10890.0;;
1972-03-11;506.945;;1350.05;;;9572.18;10890.0;;
1972-03-12;549.052;;1326.42;;;9619.38;10978.4;;
1972-03-13;569.203;;1302.92;;;9714.08;11022.8;;
1972-03-14;554.777;;1285.4;;;9761.6;11067.2;;
1972-03-15;540.513;;1445.98;;;9761.6;11067.2;;
1972-03-16;427.184;;1439.92;;;9761.6;11111.6;;
1972-03-17;374.937;;1326.42;;;9761.6;11067.2;;
1972-03-18;334.843;;1262.15;;;9761.6;10978.4;;
1972-03-19;318.913;;1525.55;;;9761.6;10890.0;;
1972-03-20;358.187;;1779.22;;;9761.6;10890.0;;
1972-03-21;432.315;;1766.23;;;9761.6;10845.9;;
1972-03-22;419.537;;1695.34;;;9761.6;10801.9;;
1972-03-23;453.106;;1445.98;;;9761.6;10890.0;;
1972-03-24;557.649;;1267.95;;;9761.6;10890.0;;
1972-03-25;549.052;;1181.94;;;9737.83;10890.0;;
1972-03-26;474.324;;1216.1;;;9643.01;10890.0;;
1972-03-27;348.767;;1267.95;;;9595.76;10890.0;;
1972-03-28;312.19;;1332.31;;;9548.62;10801.9;;
1972-03-29;370.117;;1338.21;;;9619.38;10670.3;;
1972-03-30;529.219;;1297.07;;;9595.76;10539.3;;
1972-03-31;434.89;;1302.92;;;9548.62;10495.8;;
1972-04-01;482.39;;1332.31;;;9572.18;10451.2;;
1972-04-02;487.801;;1367.87;;;9572.18;10451.2;;
1972-04-03;406.928;;1397.74;;;9572.18;10669.1;;
1972-04-04;515.249;;1153.73;;;9548.62;10800.7;;
1972-04-05;529.219;;1043.2;;;9361.07;10800.7;;
1972-04-06;543.352;;1153.73;;;9244.71;10756.8;;
1972-04-07;619.46;;1210.38;;;9036.9;10669.1;;
1972-04-08;563.413;;1262.15;;;8808.49;10451.2;;
1972-04-09;498.701;;1320.53;;;8672.71;10321.3;;
1972-04-10;429.746;;1297.07;;;8560.28;10020.9;;
1972-04-11;406.928;;1262.15;;;8125.88;9766.2;;
1972-04-12;365.324;;1176.28;;;7939.21;9514.22;;
1972-04-13;346.429;;1037.77;;;7823.59;9264.92;;
1972-04-14;341.774;;962.806;;;7777.58;9100.23;;
1972-04-15;316.665;;920.828;;;7459.13;8936.73;;
1972-04-16;427.184;;889.761;;;7302.31;8774.45;;
1972-04-17;461.013;;869.251;;;7369.32;8653.53;;
1972-04-18;392.021;;915.625;;;7324.61;8613.37;;
1972-04-19;294.57;;910.432;;;7280.04;8693.76;;
1972-04-20;262.748;;874.364;;;7015.33;8774.45;;
1972-04-21;246.431;;859.057;;;7015.33;8774.45;;
1972-04-22;236.466;;828.719;;;7015.33;8774.45;;
1972-04-23;228.624;;783.908;;;7015.33;8774.45;;
1972-04-24;205.796;;764.264;;;6993.48;8774.45;;
1972-04-25;224.746;;707.939;;;6863.1;8693.76;;
1972-04-26;213.288;;695.63;;;6712.48;8613.37;;
1972-04-27;209.527;;683.392;;;6669.74;8573.3;;
1972-04-28;203.941;;675.273;;;6669.74;8413.74;;
1972-04-29;202.094;;667.185;;;6648.42;8294.88;;
1972-04-30;202.094;;655.114;;;6563.47;8176.71;;
1972-05-01;202.094;;635.158;;;6437.03;8059.22;;
1972-05-02;196.596;;611.478;;;6374.25;7981.29;;
1972-05-03;194.778;;595.857;;;6332.57;7787.8;;
1972-05-04;191.164;;580.369;;;6291.01;7634.4;;
1972-05-05;187.58;;561.198;;;6228.93;7444.4;;
1972-05-06;184.026;;549.797;;;6167.14;7293.8;;
1972-05-07;184.026;;534.715;;;6044.46;7070.26;;
1972-05-08;180.502;;527.227;;;5782.71;6849.57;;
1972-05-09;178.751;;519.772;;;5487.64;6559.75;;
1972-05-10;173.543;;512.353;;;5275.99;6275.05;;
1972-05-11;173.543;;504.969;;;5031.03;5995.51;;
1972-05-12;171.822;;493.959;;;4791.68;5721.18;;
1972-05-13;170.108;;483.029;;;4557.96;5452.09;;
1972-05-14;166.704;;475.786;;;4329.87;5188.31;;
1972-05-15;166.704;;472.179;;;4107.42;4929.87;;
1972-05-16;163.329;;468.58;;;3907.11;4676.83;;
1972-05-17;159.986;;461.41;;;3711.62;4429.25;;
1972-05-18;159.986;;454.277;;;3520.97;4247.17;;
1972-05-19;159.986;;447.18;;;3442.96;4038.69;;
1972-05-20;159.986;;443.645;;;3304.67;3834.5;;
1972-05-21;159.986;;440.119;;;3199.0;3691.3;;
1972-05-22;159.986;;433.096;;;3139.35;3494.56;;
1972-05-23;156.672;;422.63;;;3036.28;3356.73;;
1972-05-24;159.986;;419.161;;;2992.62;3221.17;;
1972-05-25;205.796;;433.096;;;2934.87;3087.88;;
1972-05-26;271.078;;440.119;;;2863.45;2956.9;;
